file_path,post_id,line_count,comment
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/example1-checkpoint.ipynb,24161582,1336,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/Week 3 - course-checkpoint.ipynb,1114465,482,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/Week 3 - course-checkpoint.ipynb,24161582,507,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/Week 3 - course-checkpoint.ipynb,1114465,1343,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/Week 3 - course-checkpoint.ipynb,24161582,1368,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/Week 3 - course-checkpoint.ipynb,1114465,2157,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/Week 3 - course-checkpoint.ipynb,24161582,2182,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/Week 3 - course-checkpoint.ipynb,1114465,2968,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/Week 3 - course-checkpoint.ipynb,24161582,2993,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/Week 3 - course-checkpoint.ipynb,1114465,3858,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/Week 3 - course-checkpoint.ipynb,24161582,3883,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/Week 3 - course-checkpoint.ipynb,1114465,4750,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/Week 3 - course-checkpoint.ipynb,24161582,4775,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/Week 3 - course-checkpoint.ipynb,1114465,5863,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/Week 3 - course-checkpoint.ipynb,24161582,5888,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/example3-checkpoint.ipynb,1114465,480,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/example3-checkpoint.ipynb,24161582,505,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/example3-checkpoint.ipynb,1114465,1372,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/example3-checkpoint.ipynb,24161582,1397,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/Assignment3-checkpoint.ipynb,1114465,612,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/Assignment3-checkpoint.ipynb,24161582,637,       " * http://stackoverflow.com/a/24161582/3208463\n",
