file_path,post_id,line_count,comment
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_1_closed_box.ipynb,1114465,9788,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_1_closed_box.ipynb,24161582,9813,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_1_closed_box.ipynb,1114465,10599,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_1_closed_box.ipynb,24161582,10624,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_3_fitting_a_galaxy.ipynb,1114465,526,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_3_fitting_a_galaxy.ipynb,24161582,551,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_3_fitting_a_galaxy.ipynb,1114465,1379,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_3_fitting_a_galaxy.ipynb,24161582,1404,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_3_fitting_a_galaxy.ipynb,1114465,2230,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_3_fitting_a_galaxy.ipynb,24161582,2255,       " * http://stackoverflow.com/a/24161582/3208463\n",
